ID,segment
test-18730,0.236851945519
test-18731,0.0752716362476
test-18732,0.172870129347
test-18733,0.116101391613
test-18734,0.00783927831799
test-18735,0.0899928733706
test-18736,0.128224700689
test-18737,0.125379279256
test-18738,0.0455521605909
test-18739,0.205247730017
test-1874,0.00604848843068
test-18740,0.0130178853869
test-18741,0.119847543538
test-18742,0.00509442342445
test-18743,0.011993070133
test-18744,0.0150448335335
test-18745,0.0478115566075
test-18746,0.307608366013
test-18747,0.16701592505
test-18748,0.200943693519
test-18749,0.0907327756286
test-1875,0.0102489888668
test-18750,0.0196463316679
test-18751,0.0528859496117
test-18752,0.0494420640171
test-18753,0.300679683685
test-18754,0.149116232991
test-18755,0.0345406383276
test-18756,0.0458971261978
test-18757,0.0115159731358
test-18758,0.139465987682
test-18759,0.0220349058509
test-1876,0.0254277642816
test-18760,0.162117674947
test-18761,0.0461712628603
test-18762,0.0429725795984
test-18763,0.210453182459
test-18764,0.00330425100401
test-18765,0.0280234925449
test-18766,0.0999693199992
test-18767,0.0352305956185
test-18768,0.205794647336
test-18769,0.00599760003388
test-1877,0.287998914719
test-18770,0.0101352278143
test-18771,0.239702433348
test-18772,0.00698488438502
test-18773,0.0423387512565
test-18774,0.195589587092
test-18775,0.138476550579
test-18776,0.0286148507148
test-18777,0.0102859660983
test-18778,0.107113979757
test-18779,0.0118192844093
test-1878,0.138096243143
test-18780,0.0466449744999
test-18781,0.155128061771
test-18782,0.0791436582804
test-18783,0.010012710467
test-18784,0.0312292929739
test-18785,0.00961068179458
test-18786,0.0126122534275
test-18787,0.0911125168204
test-18788,0.00915035139769
test-18789,0.029326338321
test-1879,0.0913268253207
test-18790,0.0273712780327
test-18791,0.186843588948
test-18792,0.0532278679311
test-18793,0.00712538836524
test-18794,0.0665360540152
test-18795,0.0467521958053
test-18796,0.0114230336621
test-18797,0.281116127968
test-18798,0.0475519560277
test-18799,0.00924648344517
test-188,0.00380224478431
test-1880,0.00373868318275
test-18800,0.0703117474914
test-18801,0.00447798427194
test-18802,0.0199185498059
test-18803,0.0436137542129
test-18804,0.129031404853
test-18805,0.0694528445601
test-18806,0.221294716001
test-18807,0.0242675878108
test-18808,0.0511522479355
test-18809,0.0188055709004
test-1881,0.0427556857467
test-18810,0.012992374599
test-18811,0.025794075802
test-18812,0.025780569762
test-18813,0.0207683108747
test-18814,0.0129346502945
test-18815,0.0058660004288
test-18816,0.0208251122385
test-18817,0.151246845722
test-18818,0.168263018131
test-18819,0.166242226958
test-1882,0.0122359544039
test-18820,0.0321023724973
test-18821,0.0399311967194
test-18822,0.138586759567
test-18823,0.368883490562
test-18824,0.00570473866537
test-18825,0.0149199329317
test-18826,0.226825267076
test-18827,0.0409843586385
test-18828,0.0199395902455
test-18829,0.0924277752638
test-1883,0.206734418869
test-18830,0.0855624303222
test-18831,0.119346424937
test-18832,0.0817948058248
test-18833,0.014311647974
test-18834,0.0250058583915
test-18835,0.076112575829
test-18836,0.208829179406
test-18837,0.120704270899
test-18838,0.191351190209
test-18839,0.0399966202676
test-1884,0.246932983398
test-18840,0.0264739077538
test-18841,0.00383902480826
test-18842,0.0603937245905
test-18843,0.0172152221203
test-18844,0.0399187430739
test-18845,0.143355488777
test-18846,0.0327217802405
test-18847,0.0168759375811
test-18848,0.0065210624598
test-18849,0.0907327756286
test-1885,0.0234617497772
test-18850,0.116110406816
test-18851,0.0138764958829
test-18852,0.0321937426925
test-18853,0.0766597539186
test-18854,0.0224468484521
test-18855,0.0121694998816
test-18856,0.0783378407359
test-18857,0.0968132987618
test-18858,0.0674897879362
test-18859,0.0197011623532
test-1886,0.125564962626
test-18860,0.00760811613873
test-18861,0.0296240411699
test-18862,0.0744074657559
test-18863,0.00722479727119
test-18864,0.00465245731175
test-18865,0.0686927437782
test-18866,0.00428282190114
test-18867,0.0487531870604
test-18868,0.017578324303
test-18869,0.0167672336102
test-1887,0.129913911223
test-18870,0.0507157891989
test-18871,0.0199321843684
test-18872,0.0468304157257
test-18873,0.03031273745
test-18874,0.0292253959924
test-18875,0.016446525231
test-18876,0.0105540789664
test-18877,0.0225423555821
test-18878,0.20332762599
test-18879,0.0414120256901
test-1888,0.396797388792
test-18880,0.0359661653638
test-18881,0.0132069783285
test-18882,0.0130165452138
test-18883,0.226753994823
test-18884,0.0429395399988
test-18885,0.131374895573
test-18886,0.0387110263109
test-18887,0.0919255316257
test-18888,0.0197969861329
test-18889,0.120526172221
test-1889,0.207461550832
test-18890,0.00750677520409
test-18891,0.0271626599133
test-18892,0.14587444067
test-18893,0.0346416272223
test-18894,0.0755304694176
test-18895,0.133526414633
test-18896,0.00813916977495
test-18897,0.0768527686596
test-18898,0.0186592098325
test-18899,0.313640594482
test-189,0.240816786885
test-1890,0.176601037383
test-18900,0.0254836510867
test-18901,0.341377794743
test-18902,0.0992736294866
test-18903,0.0220977552235
test-18904,0.120054043829
test-18905,0.167147293687
test-18906,0.17559465766
test-18907,0.137096434832
test-18908,0.0818547233939
test-18909,0.0441198423505
test-1891,0.139193326235
test-18910,0.00948260445148
test-18911,0.0733028501272
test-18912,0.145184442401
test-18913,0.0924277752638
test-18914,0.0267880149186
test-18915,0.128065496683
test-18916,0.144284263253
test-18917,0.0579821243882
test-18918,0.025407794863
test-18919,0.179893195629
test-1892,0.0640762522817
test-18920,0.0832730606198
test-18921,0.227085590363
test-18922,0.0300132445991
test-18923,0.114340469241
test-18924,0.0279874522239
test-18925,0.055753339082
test-18926,0.0168823953718
test-18927,0.00433003390208
test-18928,0.0136791029945
test-18929,0.0222686380148
test-1893,0.163975253701
test-18930,0.0732976347208
test-18931,0.00754335988313
test-18932,0.195589587092
test-18933,0.0683991461992
test-18934,0.108499661088
test-18935,0.0641853064299
test-18936,0.149116232991
test-18937,0.176852941513
test-18938,0.00141361332498
test-18939,0.0100765693933
test-1894,0.0155211044475
test-18940,0.143166825175
test-18941,0.0214949734509
test-18942,0.0795099884272
test-18943,0.0186697933823
test-18944,0.0100098652765
test-18945,0.159961983562
test-18946,0.0273908283561
test-18947,0.0230138972402
test-18948,0.0483519732952
test-18949,0.0708172991872
test-1895,0.0431457981467
test-18950,0.366328895092
test-18951,0.168948277831
test-18952,0.0174057967961
test-18953,0.126678064466
test-18954,0.248413205147
test-18955,0.169283375144
test-18956,0.0161603018641
test-18957,0.0581994615495
test-18958,0.0159590691328
test-18959,0.0139375058934
test-1896,0.181148007512
test-18960,0.0041027632542
test-18961,0.0959699749947
test-18962,0.0944034010172
test-18963,0.200301527977
test-18964,0.266967982054
test-18965,0.0363768078387
test-18966,0.292790353298
test-18967,0.119616694748
test-18968,0.00381841906346
test-18969,0.0207338500768
test-1897,0.0431471467018
test-18970,0.0466769821942
test-18971,0.155128061771
test-18972,0.0119984224439
test-18973,0.0108553534374
test-18974,0.0114793973044
test-18975,0.0564623400569
test-18976,0.0289603732526
test-18977,0.0161737017334
test-18978,0.0203334596008
test-18979,0.235722377896
test-1898,0.228860229254
test-18980,0.0298661217093
test-18981,0.008321210742
test-18982,0.0176578331739
test-18983,0.136533468962
test-18984,0.0528859496117
test-18985,0.107088655233
test-18986,0.164278641343
test-18987,0.00894727371633
test-18988,0.114808022976
test-18989,0.0154099017382
test-1899,0.0626450479031
test-18990,0.0195932723582
test-18991,0.193394675851
test-18992,0.00636547058821
test-18993,0.0165657959878
test-18994,0.0528859496117
test-18995,0.00986410677433
test-18996,0.0301144644618
test-18997,0.260536491871
test-18998,0.0602868124843
test-18999,0.131791114807
test-19,0.0564623400569
test-190,0.0886494293809
test-1900,0.135225698352
test-19000,0.0151787521318
test-19001,0.0133793912828
test-19002,0.15555973351
test-19003,0.0043930830434
test-19004,0.030553676188
test-19005,0.00894380733371
test-19006,0.0323538854718
test-19007,0.149116232991
test-19008,0.0280234925449
test-19009,0.0185447465628
test-1901,0.197264954448
test-19010,0.0531047396362
test-19011,0.0111384764314
test-19012,0.0931988209486
test-19013,0.362699180841
test-19014,0.0796820744872
test-19015,0.0302465781569
test-19016,0.11455244571
test-19017,0.0041202432476
test-19018,0.285297989845
test-19019,0.0103052314371
test-1902,0.0654200538993
test-19020,0.00310542387888
test-19021,0.0288858637214
test-19022,0.144387111068
test-19023,0.0084536364302
test-19024,0.0394095107913
test-19025,0.0268137678504
test-19026,0.145250335336
test-19027,0.0768527686596
test-19028,0.0226383451372
test-19029,0.0514354668558
test-1903,0.176033005118
test-19030,0.016216924414
test-19031,0.0232529956847
test-19032,0.388175815344
test-19033,0.016562813893
test-19034,0.239623472095
test-19035,0.0331447571516
test-19036,0.00874631013721
test-19037,0.325817227364
test-19038,0.0167315416038
test-19039,0.185549527407
test-1904,0.0912765413523
test-19040,0.0539158470929
test-19041,0.0641853064299
test-19042,0.0279533229768
test-19043,0.19525320828
test-19044,0.211608156562
test-19045,0.0240819565952
test-19046,0.0911125168204
test-19047,0.0645536854863
test-19048,0.00903827231377
test-19049,0.00297659728676
test-1905,0.0124928643927
test-19050,0.256543248892
test-19051,0.165986940265
test-19052,0.0421737320721
test-19053,0.0338198468089
test-19054,0.0112677840516
test-19055,0.328672319651
test-19056,0.0744074657559
test-19057,0.168263018131
test-19058,0.0842205882072
test-19059,0.0190220493823
test-1906,0.152746811509
test-19060,0.018451211974
test-19061,0.0294373910874
test-19062,0.0273712780327
test-19063,0.0322144180536
test-19064,0.0529210716486
test-19065,0.0137417716905
test-19066,0.0684695467353
test-19067,0.0326736532152
test-19068,0.0282755363733
test-19069,0.018676949665
test-1907,0.0292506292462
test-19070,0.248561307788
test-19071,0.328318059444
test-19072,0.0572358630598
test-19073,0.0422728210688
test-19074,0.282891303301
test-19075,0.148607626557
test-19076,0.130007371306
test-19077,0.0439494028687
test-19078,0.22660176456
test-19079,0.0792790725827
test-1908,0.127289548516
test-19080,0.153087675571
test-19081,0.0986162349582
test-19082,0.240867346525
test-19083,0.0123629122972
test-19084,0.0379723422229
test-19085,0.14161734283
test-19086,0.00260849716142
test-19087,0.0424849241972
test-19088,0.0122768655419
test-19089,0.00587660400197
test-1909,0.193528786302
test-19090,0.132359519601
test-19091,0.178328931332
test-19092,0.164036676288
test-19093,0.198272541165
test-19094,0.026121892035
test-19095,0.0328147113323
test-19096,0.00318911159411
test-19097,0.0948786064982
test-19098,0.0218431204557
test-19099,0.289177596569
test-191,0.085205771029
test-1910,0.0941048339009
test-19100,0.0235207788646
test-19101,0.0252016801387
test-19102,0.0189228616655
test-19103,0.0827023312449
test-19104,0.088799610734
test-19105,0.0847232714295
test-19106,0.120047494769
test-19107,0.0148235475644
test-19108,0.0528859496117
test-19109,0.00915242638439
test-1911,0.176965534687
test-19110,0.0174614619464
test-19111,0.407343089581
test-19112,0.08524607867
test-19113,0.279539167881
test-19114,0.0245396848768
test-19115,0.00253488239832
test-19116,0.0167923215777
test-19117,0.0163636505604
test-19118,0.144387111068
test-19119,0.00945775676519
test-1912,0.0415268875659
test-19120,0.0817830041051
test-19121,0.00259741744958
test-19122,0.148330584168
test-19123,0.0178380664438
test-19124,0.236831560731
test-19125,0.0665360540152
test-19126,0.123734131455
test-19127,0.0354125462472
test-19128,0.201811999083
test-19129,0.216737523675
test-1913,0.0554275810719
test-19130,0.0213442705572
test-19131,0.239692121744
test-19132,0.0104221487418
test-19133,0.0909419581294
test-19134,0.174610719085
test-19135,0.0985906496644
test-19136,0.168263018131
test-19137,0.0954772904515
test-19138,0.0778172239661
test-19139,0.00855114031583
test-1914,0.0151470731944
test-19140,0.00316746905446
test-19141,0.0128489276394
test-19142,0.170636236668
test-19143,0.229584172368
test-19144,0.135381028056
test-19145,0.0113412989303
test-19146,0.0207248143852
test-19147,0.00948113109916
test-19148,0.216053649783
test-19149,0.133526414633
test-1915,0.124420262873
test-19150,0.0074220225215
test-19151,0.0636715739965
test-19152,0.0458967722952
test-19153,0.108365610242
test-19154,0.0506711639464
test-19155,0.00493184104562
test-19156,0.18623034656
test-19157,0.0201526191086
test-19158,0.160359993577
test-19159,0.00294497911818
test-1916,0.114171519876
test-19160,0.0613393187523
test-19161,0.00480575766414
test-19162,0.142295852304
test-19163,0.0291738957167
test-19164,0.386329710484
test-19165,0.0989293009043
test-19166,0.151235237718
test-19167,0.0429331623018
test-19168,0.213586777449
test-19169,0.0373388566077
test-1917,0.172605603933
test-19170,0.0124222002923
test-19171,0.199355840683
test-19172,0.0526471547782
test-19173,0.0729600116611
test-19174,0.0200451277196
test-19175,0.133857607841
test-19176,0.129746332765
test-19177,0.254857540131
test-19178,0.11254774034
test-19179,0.307608366013
test-1918,0.048883523792
test-19180,0.387949943542
test-19181,0.0303040035069
test-19182,0.244235694408
test-19183,0.136900290847
test-19184,0.0300096552819
test-19185,0.0527133904397
test-19186,0.0700707733631
test-19187,0.047502040863
test-19188,0.177784830332
test-19189,0.0446539595723
test-1919,0.29741731286
test-19190,0.0281371008605
test-19191,0.0139908194542
test-19192,0.245276317
test-19193,0.26230224967
test-19194,0.168263018131
test-19195,0.0330742895603
test-19196,0.116873502731
test-19197,0.0135713312775
test-19198,0.135177388787
test-19199,0.17183496058
test-192,0.0126949595287
test-1920,0.168948277831
test-19200,0.0150144165382
test-19201,0.12688665092
test-19202,0.0417168661952
test-19203,0.0720846280456
test-19204,0.143512785435
test-19205,0.337636083364
test-19206,0.0449852235615
test-19207,0.155128061771
test-19208,0.0172836221755
test-19209,0.0230829250067
test-1921,0.0324010178447
test-19210,0.0140214608982
test-19211,0.0107825789601
test-19212,0.297198027372
test-19213,0.179347515106
test-19214,0.0146552519873
test-19215,0.0119131533429
test-19216,0.181943699718
test-19217,0.0325979478657
test-19218,0.0143616935238
test-19219,0.0443984642625
test-1922,0.00944333896041
test-19220,0.034641250968
test-19221,0.0109279640019
test-19222,0.0271850470454
test-19223,0.139907509089
test-19224,0.0115013867617
test-19225,0.0625837147236
test-19226,0.0177552159876
test-19227,0.016763061285
test-19228,0.394733220339
test-19229,0.0463735535741
test-1923,0.100673004985
test-19230,0.00333312037401
test-19231,0.0187051966786
test-19232,0.0398251637816
test-19233,0.0484541282058
test-19234,0.263434112072
test-19235,0.0487531870604
test-19236,0.200009092689
test-19237,0.101474434137
test-19238,0.0569516941905
test-19239,0.231059759855
test-1924,0.00209537916817
test-19240,0.227641686797
test-19241,0.280072450638
test-19242,0.11965379864
test-19243,0.0065430579707
test-19244,0.105608388782
test-19245,0.0167472697794
test-19246,0.00505407480523
test-19247,0.00500674871728
test-19248,0.055168505758
test-19249,0.306728899479
test-1925,0.112737864256
test-19250,0.0499983169138
test-19251,0.0193375963718
test-19252,0.233939647675
test-19253,0.0158452503383
test-19254,0.131208509207
test-19255,0.150430306792
test-19256,0.131130442023
test-19257,0.034124981612
test-19258,0.0418340787292
test-19259,0.0181315653026
test-1926,0.023552428931
test-19260,0.126414373517
test-19261,0.0297360904515
test-19262,0.0172974206507
test-19263,0.0877958238125
test-19264,0.0866718217731
test-19265,0.0924277752638
test-19266,0.0223977882415
test-19267,0.139469236135
test-19268,0.0150532023981
test-19269,0.073327191174
test-1927,0.064422249794
test-19270,0.0304002109915
test-19271,0.00715554598719
test-19272,0.0225466545671
test-19273,0.00412863586098
test-19274,0.0815550535917
test-19275,0.160767346621
test-19276,0.0528859496117
test-19277,0.0137772439048
test-19278,0.137725561857
test-19279,0.00902273505926
test-1928,0.198261499405
test-19280,0.155378073454
test-19281,0.110517770052
test-19282,0.0197607688606
test-19283,0.204273104668
test-19284,0.0149948662147
test-19285,0.0219586659223
test-19286,0.0227997135371
test-19287,0.00585225131363
test-19288,0.0520082674921
test-19289,0.13627833128
test-1929,0.109387971461
test-19290,0.0111036356539
test-19291,0.168948277831
test-19292,0.0162287354469
test-19293,0.326681643724
test-19294,0.295882463455
test-19295,0.0148195587099
test-19296,0.0250922497362
test-19297,0.0835628733039
test-19298,0.00744075886905
test-19299,0.0453094616532
test-193,0.177334859967
test-1930,0.242265030742
test-19300,0.013337559998
test-19301,0.112737864256
test-19302,0.163962483406
test-19303,0.0421134494245
test-19304,0.00823489483446
test-19305,0.0404060743749
test-19306,0.0332074463367
test-19307,0.0130562819541
test-19308,0.015273953788
test-19309,0.0364067219198
test-1931,0.0528859496117
test-19310,0.0240549072623
test-19311,0.0107648074627
test-19312,0.0112938601524
test-19313,0.0631118491292
test-19314,0.070210672915
test-19315,0.0322211384773
test-19316,0.0525474250317
test-19317,0.0111545808613
test-19318,0.305154293776
test-19319,0.198358312249
test-1932,0.0239322315902
test-19320,0.13815151155
test-19321,0.283020347357
test-19322,0.0839571282268
test-19323,0.0268421024084
test-19324,0.0743818059564
test-19325,0.0159130133688
test-19326,0.0272606723011
test-19327,0.0664545968175
test-19328,0.316409468651
test-19329,0.0111446762457
test-1933,0.112543076277
test-19330,0.122805960476
test-19331,0.0292531065643
test-19332,0.0732084140182
test-19333,0.0127289751545
test-19334,0.218086719513
test-19335,0.279314696789
test-19336,0.0355235636234
test-19337,0.0857426375151
test-19338,0.0282614342868
test-19339,0.0970821008086
test-1934,0.0082894070074
test-19340,0.335576415062
test-19341,0.0633861273527
test-19342,0.205548927188
test-19343,0.213454544544
test-19344,0.31734970212
test-19345,0.107709109783
test-19346,0.0413130372763
test-19347,0.202937617898
test-19348,0.0333566591144
test-19349,0.007927861996
test-1935,0.00517900986597
test-19350,0.192671254277
test-19351,0.0768527686596
test-19352,0.191747397184
test-19353,0.0261715892702
test-19354,0.0183922257274
test-19355,0.00953941047192
test-19356,0.301572442055
test-19357,0.0224150940776
test-19358,0.0147438384593
test-19359,0.0681279152632
test-1936,0.0243989806622
test-19360,0.0194379016757
test-19361,0.228624805808
test-19362,0.0341856367886
test-19363,0.0470984168351
test-19364,0.00226960261352
test-19365,0.17205427587
test-19366,0.00620304094627
test-19367,0.00996126420796
test-19368,0.219251453876
test-19369,0.201995804906
test-1937,0.164278641343
test-19370,0.0145722758025
test-19371,0.261451393366
test-19372,0.0347698777914
test-19373,0.256532907486
test-19374,0.00573791563511
test-19375,0.139084041119
test-19376,0.108352735639
test-19377,0.0139506002888
test-19378,0.0139406723902
test-19379,0.078920789063
test-1938,0.281879335642
test-19380,0.0214594230056
test-19381,0.0242552235723
test-19382,0.244235694408
test-19383,0.0673607364297
test-19384,0.178586438298
test-19385,0.0202119741589
test-19386,0.333704292774
test-19387,0.0159512758255
test-19388,0.0907327756286
test-19389,0.165200635791
test-1939,0.146563246846
test-19390,0.0425345413387
test-19391,0.160203814507
test-19392,0.0143470000476
test-19393,0.16815546155
test-19394,0.110531829298
test-19395,0.0325688682497
test-19396,0.0122693972662
test-19397,0.0473332218826
test-19398,0.00723117170855
test-19399,0.22224855423
test-194,0.179246947169
test-1940,0.0320841409266
test-19400,0.0290681924671
test-19401,0.162983894348
test-19402,0.00247492594644
test-19403,0.0907327756286
test-19404,0.0211820788682
test-19405,0.0203894488513
test-19406,0.0131810456514
test-19407,0.0911125168204
test-19408,0.0176717750728
test-19409,0.194432705641
test-1941,0.0522774457932
test-19410,0.132021084428
test-19411,0.0123250670731
test-19412,0.0791707187891
test-19413,0.0178460888565
test-19414,0.068145416677
test-19415,0.222335547209
test-19416,0.170347422361
test-19417,0.00596798909828
test-19418,0.0427556857467
test-19419,0.0558355338871
test-1942,0.260931432247
test-19420,0.14693775773
test-19421,0.0914226993918
test-19422,0.0116076376289
test-19423,0.0478176437318
test-19424,0.0361924767494
test-19425,0.0111515717581
test-19426,0.125801801682
test-19427,0.15555973351
test-19428,0.162401214242
test-19429,0.0298171639442
test-1943,0.0168225094676
test-19430,0.0956553444266
test-19431,0.062967710197
test-19432,0.015493221581
test-19433,0.0681325644255
test-19434,0.111695863307
test-19435,0.204784959555
test-19436,0.0100852064788
test-19437,0.113897807896
test-19438,0.0102613018826
test-19439,0.0907327756286
test-1944,0.0768241137266
test-19440,0.00709429150447
test-19441,0.065269574523
test-19442,0.00251827086322
test-19443,0.022073270753
test-19444,0.0179840456694
test-19445,0.0441161617637
test-19446,0.106190517545
test-19447,0.0242552794516
test-19448,0.279504954815
test-19449,0.0217978134751
test-1945,0.0331740118563
test-19450,0.11818946898
test-19451,0.036264333874
test-19452,0.013338281773
test-19453,0.24768486619
test-19454,0.0641853064299
test-19455,0.0143739562482
test-19456,0.243040189147
test-19457,0.0301253125072
test-19458,0.0721353590488
test-19459,0.0188986472785
test-1946,0.13601218164
test-19460,0.0396320223808
test-19461,0.0798397064209
test-19462,0.0293664485216
test-19463,0.103238619864
test-19464,0.036372397095
test-19465,0.0141102159396
test-19466,0.0555158257484
test-19467,0.0137643944472
test-19468,0.0120175769553
test-19469,0.0349756963551
test-1947,0.00680295191705
test-19470,0.0406560115516
test-19471,0.0202119741589
test-19472,0.103880345821
test-19473,0.00881961267442
test-19474,0.0556982904673
test-19475,0.0218361280859
test-19476,0.00880777835846
test-19477,0.184569776058
test-19478,0.0907327756286
test-19479,0.0929799824953
test-1948,0.0505955033004
test-19480,0.232445016503
test-19481,0.00438859499991
test-19482,0.161085724831
test-19483,0.0144713837653
test-19484,0.0382006838918
test-19485,0.0369886271656
test-19486,0.00817713607103
test-19487,0.0367386564612
test-19488,0.128224700689
test-19489,0.0102567598224
test-1949,0.191991657019
test-19490,0.0235374383628
test-19491,0.0181912817061
test-19492,0.108441315591
test-19493,0.104666210711
test-19494,0.0178104434162
test-19495,0.0239925216883
test-19496,0.158366382122
test-19497,0.259588748217
test-19498,0.0601097010076
test-19499,0.0342386849225
test-195,0.0608951374888
test-1950,0.153308436275
test-19500,0.138476550579
test-19501,0.0554179735482
test-19502,0.0146872429177
test-19503,0.224525779486
test-19504,0.0641853064299
test-19505,0.0371082276106
test-19506,0.063619017601
test-19507,0.016848159954
test-19508,0.247419074178
test-19509,0.00443883007392
test-1951,0.0183422025293
test-19510,0.369627922773
test-19511,0.0161618478596
test-19512,0.0235299747437
test-19513,0.0228306930512
test-19514,0.145268633962
test-19515,0.129007950425
test-19516,0.0359144210815
test-19517,0.0276648961008
test-19518,0.0449526645243
test-19519,0.0511445552111
test-1952,0.0513981170952
test-19520,0.0153116593137
test-19521,0.0670535862446
test-19522,0.0306408442557
test-19523,0.0840918794274
test-19524,0.0273712780327
test-19525,0.210544198751
test-19526,0.023215316236
test-19527,0.151934072375
test-19528,0.0236560292542
test-19529,0.0824297890067
test-1953,0.00249404530041
test-19530,0.124230384827
test-19531,0.0117828054354
test-19532,0.00530106993392
test-19533,0.0783108025789
test-19534,0.278372555971
test-19535,0.00915383175015
test-19536,0.0301593560725
test-19537,0.0470107607543
test-19538,0.370284795761
test-19539,0.136533468962
test-1954,0.00638932269067
test-19540,0.127602010965
test-19541,0.0330743193626
test-19542,0.00880486890674
test-19543,0.0207097046077
test-19544,0.00462218699977
test-19545,0.184012845159
test-19546,0.0768527686596
test-19547,0.0455510616302
test-19548,0.0651423856616
test-19549,0.0560447350144
test-1955,0.184851378202
test-19550,0.0224707275629
test-19551,0.0791409015656
test-19552,0.0178719926625
test-19553,0.00737107405439
test-19554,0.0409939624369
test-19555,0.169602826238
test-19556,0.0972371697426
test-19557,0.168263018131
test-19558,0.0665360540152
test-19559,0.0472763925791
test-1956,0.109021216631
test-19560,0.0246292743832
test-19561,0.0189109444618
test-19562,0.0174836721271
test-19563,0.0172178670764
test-19564,0.324983388186
test-19565,0.0613302029669
test-19566,0.0919728502631
test-19567,0.0278372205794
test-19568,0.164143398404
test-19569,0.00361323799007
test-1957,0.0232260972261
test-19570,0.156498029828
test-19571,0.00175722304266
test-19572,0.260399132967
test-19573,0.0200313106179
test-19574,0.011931842193
test-19575,0.0133894728497
test-19576,0.119442179799
test-19577,0.0158028397709
test-19578,0.155157372355
test-19579,0.199520483613
test-1958,0.381188839674
test-19580,0.00401890557259
test-19581,0.0685604661703
test-19582,0.00918150972575
test-19583,0.0562447607517
test-19584,0.207784295082
test-19585,0.0490787364542
test-19586,0.0223273411393
test-19587,0.0934901833534
test-19588,0.0138943009079
test-19589,0.00487250601873
test-1959,0.00267198309302
test-19590,0.00376445334405
test-19591,0.104568749666
test-19592,0.0052018831484
test-19593,0.0146670658141
test-19594,0.0748574435711
test-19595,0.0131735242903
test-19596,0.0641853064299
test-19597,0.0528859496117
test-19598,0.168717637658
test-19599,0.140957295895
test-196,0.351627826691
test-1960,0.0758229196072
test-19600,0.0733139589429
test-19601,0.0326418019831
test-19602,0.0157701596618
test-19603,0.0288792792708
test-19604,0.0338713414967
test-19605,0.00917890295386
test-19606,0.0130635155365
test-19607,0.00660275761038
test-19608,0.0103403348476
test-19609,0.00518057262525
test-1961,0.0049100862816
test-19610,0.00651757931337
test-19611,0.0158028397709
test-19612,0.151136696339
test-19613,0.0478798635304
test-19614,0.0919255316257
test-19615,0.0223177094012
test-19616,0.0125747257844
test-19617,0.0737136676908
test-19618,0.358307570219
test-19619,0.0684695467353
test-1962,0.0766597539186
test-19620,0.0491133183241
test-19621,0.0435044914484
test-19622,0.0151536120102
test-19623,0.15555973351
test-19624,0.257062911987
test-19625,0.0636032521725
test-19626,0.0593379177153
test-19627,0.0528859496117
test-19628,0.0216982234269
test-19629,0.144397690892
test-1963,0.17203065753
test-19630,0.191239267588
test-19631,0.0507185831666
test-19632,0.077101752162
test-19633,0.278757572174
test-19634,0.0233856253326
test-19635,0.0924277752638
test-19636,0.115040689707
test-19637,0.120962917805
test-19638,0.0354633033276
test-19639,0.160408958793
test-1964,0.127247005701
test-19640,0.0353419072926
test-19641,0.0118505964056
test-19642,0.154872819781
test-19643,0.00390652287751
test-19644,0.0473332218826
test-19645,0.116907849908
test-19646,0.0907327756286
test-19647,0.144387111068
test-19648,0.34562894702
test-19649,0.0092351809144
test-1965,0.0202830079943
test-19650,0.13555239141
test-19651,0.00875247642398
test-19652,0.0970821008086
test-19653,0.037250764668
test-19654,0.00909657496959
test-19655,0.027293946594
test-19656,0.0998217612505
test-19657,0.275952786207
test-19658,0.0195701215416
test-19659,0.363779962063
test-1966,0.00512862903997
test-19660,0.00618152879179
test-19661,0.0100220544264
test-19662,0.0149924876168
test-19663,0.303211957216
test-19664,0.0575272813439
test-19665,0.179440230131
test-19666,0.258714348078
test-19667,0.120182476938
test-19668,0.0907041579485
test-19669,0.00955723319203
test-1967,0.012521055527
test-19670,0.0214949734509
test-19671,0.0286750681698
test-19672,0.0233552996069
test-19673,0.0205050073564
test-19674,0.0641853064299
test-19675,0.27949988842
test-19676,0.0189978852868
test-19677,0.235095083714
test-19678,0.115607134998
test-19679,0.0226383451372
test-1968,0.415854871273
test-19680,0.00455189216882
test-19681,0.206774413586
test-19682,0.00309590646066
test-19683,0.0268441941589
test-19684,0.00650026230142
test-19685,0.00649751583114
test-19686,0.0232389643788
test-19687,0.00662983860821
test-19688,0.0907327756286
test-19689,0.185709863901
test-1969,0.0612853467464
test-19690,0.0508301071823
test-19691,0.0619765482843
test-19692,0.207240954041
test-19693,0.0300132445991
test-19694,0.0174136199057
test-19695,0.0680007189512
test-19696,0.0482878834009
test-19697,0.106636457145
test-19698,0.00460064364597
test-19699,0.0187056902796
test-197,0.0731077343225
test-1970,0.0133729092777
test-19700,0.0363129526377
test-19701,0.0988279953599
test-19702,0.0108229247853
test-19703,0.0992736294866
test-19704,0.0164736360312
test-19705,0.012772841379
test-19706,0.0124661028385
test-19707,0.0757524296641
test-19708,0.0248575527221
test-19709,0.00601925235242
test-1971,0.245940983295
test-19710,0.0540129169822
test-19711,0.00607257615775
test-19712,0.0256395787001
test-19713,0.125379279256
test-19714,0.0368683673441
test-19715,0.00606071809307
test-19716,0.0473332218826
test-19717,0.0211465153843
test-19718,0.173809409142
test-19719,0.181325629354
test-1972,0.0443735271692
test-19720,0.103695742786
test-19721,0.00317881884985
test-19722,0.0232876725495
test-19723,0.125985458493
test-19724,0.0657202750444
test-19725,0.00712479092181
test-19726,0.00753413373604
test-19727,0.362633347511
